event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank
1408,CVE-2024-42012,2025-01-22,CVE-2024-36424,2025-04-10,9,0.25000000000000017,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,2
1408,CVE-2024-42012,2025-01-22,CVE-2024-38796,2025-04-23,10,0.25000000000000017,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,3
1409,CVE-2024-42013,2025-01-22,CVE-2024-1234,2025-04-05,1,0.05,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,1
1409,CVE-2024-42013,2025-01-22,CVE-2024-6484,2025-05-17,3,0.05,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,2
1409,CVE-2024-42013,2025-01-22,CVE-2024-6485,2025-05-17,4,0.05,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,3
1414,CVE-2024-42327,2024-12-11,CVE-2024-41110,2025-05-09,9,0.05,0.00043,0.10788,0.0,0.00045,0.16022,0.0,0.05234,1
1424,CVE-2024-42533,2025-03-25,CVE-2024-42509,2025-05-23,9,0.05,0.00277,0.48047,1.0,0.00344,0.53858,0.0,0.05810999999999994,1
1425,CVE-2024-42640,2025-04-04,CVE-2024-27198,2025-05-13,3,0.05,0.84878,0.99296,0.0,0.94582,1.0,0.0,0.007040000000000046,1
1425,CVE-2024-42640,2025-04-04,CVE-2024-29943,2025-05-19,4,0.05,0.84878,0.99296,0.0,0.23938,0.95576,0.0,0.0371999999999999,2
1425,CVE-2024-42640,2025-04-04,CVE-2024-21591,2025-05-07,2,0.05,0.84878,0.99296,0.0,0.0694,0.90576,0.0,0.08719999999999994,3
1426,CVE-2024-42733,2025-03-10,CVE-2024-48573,2025-04-10,7,0.05,0.00043,0.1187,0.0,0.00043,0.1187,0.0,0.0,1
1426,CVE-2024-42733,2025-03-10,CVE-2024-35056,2025-04-11,8,0.05,0.00043,0.1187,0.0,0.00043,0.1187,0.0,0.0,2
1426,CVE-2024-42733,2025-03-10,CVE-2024-50672,2025-04-15,12,0.05,0.00043,0.1187,0.0,0.00043,0.1187,0.0,0.0,3
1427,CVE-2024-42831,2025-04-02,CVE-2024-36621,2025-05-09,9,0.45000000000000034,0.00102,0.25212,0.0,0.00097,0.24401,0.0,0.008110000000000006,1
1427,CVE-2024-42831,2025-04-02,CVE-2024-33663,2025-05-11,11,0.45000000000000034,0.00102,0.25212,0.0,0.00093,0.23696,0.0,0.015160000000000007,2
1427,CVE-2024-42831,2025-04-02,CVE-2024-36620,2025-05-09,8,0.45000000000000034,0.00102,0.25212,0.0,0.00092,0.23618,0.0,0.01594000000000001,3
1429,CVE-2024-42844,2025-03-06,CVE-2024-0399,2025-04-16,2,0.05,0.00043,0.11868,1.0,0.00043,0.11847,0.0,0.00020999999999998797,1
1429,CVE-2024-42844,2025-03-06,CVE-2024-22257,2025-05-30,10,0.14999999999999963,0.00043,0.11868,1.0,0.00043,0.11847,0.0,0.00020999999999998797,2
1429,CVE-2024-42844,2025-03-06,CVE-2024-36623,2025-05-09,5,0.05,0.00043,0.11868,1.0,0.00045,0.18333,0.0,0.06465,3
1432,CVE-2024-43047,2024-10-10,CVE-2024-29748,2025-02-28,12,0.05,0.00113,0.45592,0.0,0.00083,0.36153,0.0,0.09438999999999997,1
1437,CVE-2024-43102,2025-04-12,CVE-2024-48061,2025-05-19,11,0.24999999999999928,0.0068,0.69342,0.0,0.00576,0.66329,0.0,0.03012999999999999,1
1437,CVE-2024-43102,2025-04-12,CVE-2024-42835,2025-05-19,10,0.24999999999999928,0.0068,0.69342,0.0,0.00573,0.66254,0.0,0.03088000000000002,2
1438,CVE-2024-43169,2025-03-03,CVE-2024-6244,2025-04-09,11,0.05,0.00091,0.41178,1.0,0.00075,0.35763,0.0,0.054149999999999976,1
1438,CVE-2024-43169,2025-03-03,CVE-2024-24409,2025-04-09,9,0.05,0.00091,0.41178,1.0,0.00075,0.35522,0.0,0.05656,2
1438,CVE-2024-43169,2025-03-03,CVE-2024-11392,2025-04-16,12,0.05,0.00091,0.41178,1.0,0.00075,0.35463,0.0,0.05714999999999998,3
1442,CVE-2024-43243,2025-01-07,CVE-2024-2973,2025-02-18,7,0.05,0.00043,0.11128,1.0,0.00043,0.11049,0.0,0.000789999999999999,1
1443,CVE-2024-43405,2025-01-04,CVE-2024-29059,2025-02-05,2,0.09999999999999964,0.00053,0.23218,0.0,0.00059,0.2671,0.0,0.03492000000000001,1
1444,CVE-2024-43415,2024-11-12,CVE-2024-35540,2025-04-10,11,0.05,0.00045,0.16863,1.0,0.0005,0.20491,0.0,0.03628000000000001,1
1448,CVE-2024-43461,2025-03-18,CVE-2024-4367,2025-04-22,2,0.05,0.75713,0.98866,0.0,0.49012,0.97526,0.0,0.013399999999999967,1
1451,CVE-2024-4358,2025-03-28,CVE-2024-27198,2025-05-13,3,0.05,0.94087,0.99894,0.0,0.94582,1.0,0.0,0.0010599999999999499,1
1451,CVE-2024-4358,2025-03-28,CVE-2024-29943,2025-05-19,4,0.05,0.94087,0.99894,0.0,0.24595,0.95667,0.0,0.04227000000000003,2
1451,CVE-2024-4358,2025-03-28,CVE-2024-21591,2025-05-07,2,0.05,0.94087,0.99894,0.0,0.0694,0.90548,0.0,0.0934600000000001,3
1452,CVE-2024-43590,2025-04-14,CVE-2024-43641,2025-05-16,8,0.05,0.00388,0.57138,0.0,0.00294,0.4991,0.0,0.07228000000000001,1
1463,CVE-2024-4367,2025-04-22,CVE-2024-1709,2025-05-29,12,1.4999999999999993,0.31904,0.96503,0.0,0.94364,0.99951,0.0,0.034479999999999955,1
1464,CVE-2024-43687,2025-04-04,CVE-2024-36620,2025-05-09,8,0.45000000000000034,0.00084,0.21894,0.0,0.00092,0.23644,0.0,0.017500000000000016,1
1464,CVE-2024-43687,2025-04-04,CVE-2024-33663,2025-05-11,11,0.45000000000000034,0.00084,0.21894,0.0,0.00093,0.23722,0.0,0.01827999999999999,2
1464,CVE-2024-43687,2025-04-04,CVE-2024-36621,2025-05-09,9,0.45000000000000034,0.00084,0.21894,0.0,0.00097,0.24432,0.0,0.025380000000000014,3
1474,CVE-2024-44000,2025-03-28,CVE-2024-27198,2025-05-13,3,0.05,0.88493,0.99474,0.0,0.94582,1.0,0.0,0.005260000000000042,1
1474,CVE-2024-44000,2025-03-28,CVE-2024-29943,2025-05-19,4,0.05,0.88493,0.99474,0.0,0.24595,0.95667,0.0,0.03806999999999994,2
1474,CVE-2024-44000,2025-03-28,CVE-2024-21591,2025-05-07,2,0.05,0.88493,0.99474,0.0,0.0694,0.90548,0.0,0.08926,3
1476,CVE-2024-44133,2024-10-20,CVE-2024-36424,2025-04-10,8,0.05,0.00043,0.09689,0.0,0.00043,0.09689,0.0,0.0,1
1476,CVE-2024-44133,2024-10-20,CVE-2024-27876,2025-04-24,9,0.05,0.00043,0.09689,0.0,0.00044,0.10995,0.0,0.013060000000000002,2
1476,CVE-2024-44133,2024-10-20,CVE-2024-43853,2025-05-09,12,0.05,0.00043,0.09689,0.0,0.00042,0.05059,0.0,0.0463,3
1477,CVE-2024-44136,2025-01-16,CVE-2024-32473,2025-05-09,2,0.15000000000000052,0.00043,0.11287,0.0,0.00043,0.11287,0.0,0.0,1
1477,CVE-2024-44136,2025-01-16,CVE-2024-8690,2025-03-21,4,0.24999999999999928,0.00043,0.11287,0.0,0.00043,0.11287,0.0,0.0,2
1477,CVE-2024-44136,2025-01-16,CVE-2024-5920,2025-05-01,10,0.25000000000000017,0.00043,0.11287,0.0,0.00043,0.11287,0.0,0.0,3
1481,CVE-2024-44243,2025-01-13,CVE-2024-26634,2025-05-09,7,0.05,0.00045,0.17562,0.0,0.00045,0.17537,0.0,0.0002500000000000002,1
1481,CVE-2024-44243,2025-01-13,CVE-2024-27876,2025-04-24,5,0.05,0.00045,0.17562,0.0,0.0005,0.21036,0.0,0.03473999999999999,2
1481,CVE-2024-44243,2025-01-13,CVE-2024-26181,2025-05-16,12,0.05,0.00045,0.17562,0.0,0.00053,0.23613,0.0,0.06051000000000001,3
1485,CVE-2024-44541,2025-04-18,CVE-2024-29943,2025-05-19,1,0.05,0.12859,0.93611,0.0,0.17035,0.94565,0.0,0.009539999999999993,1
1485,CVE-2024-44541,2025-04-18,CVE-2024-1709,2025-05-29,10,0.24999999999999928,0.12859,0.93611,0.0,0.94364,0.99951,0.0,0.06340000000000001,2
1485,CVE-2024-44541,2025-04-18,CVE-2024-37014,2025-05-19,2,0.05,0.12859,0.93611,0.0,0.02498,0.84448,0.0,0.09162999999999999,3
1486,CVE-2024-44762,2025-04-03,CVE-2024-11831,2025-05-17,4,0.15000000000000052,0.00079,0.20665,0.0,0.00072,0.19207,0.0,0.01458000000000001,1
1486,CVE-2024-44762,2025-04-03,CVE-2024-43853,2025-05-09,6,0.25000000000000017,0.00079,0.20665,0.0,0.0007,0.18511,0.0,0.021540000000000004,2
1486,CVE-2024-44762,2025-04-03,CVE-2024-26634,2025-05-09,5,0.25000000000000017,0.00079,0.20665,0.0,0.00091,0.2332,0.0,0.02654999999999999,3
1487,CVE-2024-44871,2025-03-27,CVE-2024-21538,2025-05-07,8,0.3499999999999998,0.00473,0.61382,0.0,0.0037,0.5552,0.0,0.058620000000000005,1
1487,CVE-2024-44871,2025-03-27,CVE-2024-11237,2025-05-13,7,0.2999999999999998,0.00473,0.61382,0.0,0.00788,0.71106,0.0,0.09724,2
1488,CVE-2024-44910,2025-04-11,CVE-2024-49114,2025-05-16,11,0.2999999999999998,0.00093,0.23739,0.0,0.00139,0.30647,0.0,0.06908000000000003,1
1489,CVE-2024-44911,2025-04-11,CVE-2024-49114,2025-05-16,11,0.2999999999999998,0.00093,0.23739,0.0,0.00139,0.30647,0.0,0.06908000000000003,1
1490,CVE-2024-44912,2025-04-11,CVE-2024-49114,2025-05-16,11,0.2999999999999998,0.00093,0.23739,0.0,0.00139,0.30647,0.0,0.06908000000000003,1
1493,CVE-2024-45064,2025-04-02,CVE-2024-29944,2025-05-19,5,0.14999999999999963,0.0007,0.18571,1.0,0.00066,0.1766,0.0,0.00910999999999998,1
1493,CVE-2024-45064,2025-04-02,CVE-2024-39936,2025-05-17,4,0.14999999999999963,0.0007,0.18571,1.0,0.00081,0.21022,0.0,0.024510000000000004,2
1493,CVE-2024-45064,2025-04-02,CVE-2024-43201,2025-05-04,7,0.3500000000000007,0.0007,0.18571,1.0,0.00056,0.14649,0.0,0.03921999999999998,3
1494,CVE-2024-45084,2025-02-19,CVE-2024-36623,2025-05-09,10,0.14999999999999963,0.0005,0.21763,1.0,0.00045,0.17984,0.0,0.03778999999999999,1
1496,CVE-2024-45195,2025-02-05,CVE-2024-20440,2025-03-20,1,0.0,0.71149,0.98284,0.0,0.05659,0.93296,0.0,0.049880000000000035,1
1497,CVE-2024-45199,2025-04-04,CVE-2024-29944,2025-05-19,12,0.45000000000000034,0.00058,0.15048,0.0,0.00066,0.17713,0.0,0.026650000000000007,1
1497,CVE-2024-45199,2025-04-04,CVE-2024-39936,2025-05-17,9,0.25000000000000105,0.00058,0.15048,0.0,0.00081,0.21056,0.0,0.060079999999999995,2
1498,CVE-2024-45310,2025-04-23,CVE-2024-39338,2025-05-27,4,4.2,6e-05,0.00257,0.0,0.00026,0.05352,0.0,0.050949999999999995,1
1504,CVE-2024-45387,2024-12-23,CVE-2024-41110,2025-05-09,7,0.05,0.00043,0.10912,1.0,0.00045,0.15779,0.0,0.04867000000000002,1
1506,CVE-2024-45421,2025-02-25,CVE-2024-46278,2025-04-16,11,0.14999999999999963,0.00043,0.11771,3.0,0.00043,0.11716,0.0,0.0005499999999999949,1
1509,CVE-2024-45489,2024-09-20,CVE-2024-29849,2025-03-19,3,0.0,0.00045,0.16332,1.0,0.00043,0.09632,0.0,0.06699999999999999,1
1514,CVE-2024-45506,2024-09-07,CVE-2024-38178,2024-10-16,1,0.0,0.00858,0.82617,0.0,0.02297,0.89895,0.0,0.07278000000000007,1
1516,CVE-2024-45552,2025-04-07,CVE-2024-29944,2025-05-19,8,0.25000000000000105,0.00042,0.09648,0.0,0.00066,0.17688,0.0,0.08040000000000001,1
1520,CVE-2024-4577,2025-03-11,CVE-2024-36401,2025-04-17,11,0.05,0.95177,0.99522,0.0,0.96188,0.99671,0.0,0.0014899999999999913,1
1520,CVE-2024-4577,2025-03-11,CVE-2024-40711,2025-04-17,12,0.05,0.95177,0.99522,0.0,0.96424,0.99724,0.0,0.0020200000000000218,2
1520,CVE-2024-4577,2025-03-11,CVE-2024-0204,2025-04-17,7,0.05,0.95177,0.99522,0.0,0.64499,0.9812,0.0,0.014020000000000032,3
1522,CVE-2024-45827,2024-11-12,CVE-2024-42845,2024-12-15,1,0.0,0.00043,0.10783,1.0,0.00045,0.16888,0.0,0.06105000000000001,1
1525,CVE-2024-46278,2025-04-16,CVE-2024-21325,2025-05-19,12,0.6500000000000006,0.00569,0.6727,0.0,0.00814,0.72981,0.0,0.057109999999999994,1
1529,CVE-2024-46431,2025-02-10,CVE-2024-0399,2025-04-16,11,0.14999999999999963,0.00043,0.1146,1.0,0.00043,0.11462,0.0,2.0000000000006124e-05,1
1533,CVE-2024-46435,2025-02-10,CVE-2024-0399,2025-04-16,11,0.14999999999999963,0.00043,0.1146,1.0,0.00043,0.11462,0.0,2.0000000000006124e-05,1
1536,CVE-2024-46479,2025-01-13,CVE-2024-41110,2025-05-09,4,0.05,0.00045,0.17569,1.0,0.00045,0.15973,0.0,0.015960000000000002,1
1538,CVE-2024-46528,2025-03-27,CVE-2024-13176,2025-05-17,7,0.25000000000000017,0.00078,0.20102,0.0,0.00064,0.16809,0.0,0.032930000000000015,1
1538,CVE-2024-46528,2025-03-27,CVE-2024-56378,2025-05-17,4,0.05,0.00078,0.20102,0.0,0.00098,0.24358,0.0,0.04255999999999999,2
1538,CVE-2024-46528,2025-03-27,CVE-2024-32473,2025-05-09,10,0.45000000000000034,0.00078,0.20102,0.0,0.00061,0.15761,0.0,0.043410000000000004,3
1540,CVE-2024-46626,2024-10-01,CVE-2024-4007,2025-04-03,1,0.0,0.00043,0.09629,3.0,0.00043,0.09611,0.0,0.0001799999999999996,1
1540,CVE-2024-46626,2024-10-01,CVE-2024-4367,2025-04-22,8,0.0,0.00043,0.09629,3.0,0.00044,0.10941,0.0,0.013119999999999993,2
1541,CVE-2024-46662,2025-03-14,CVE-2024-7297,2025-05-19,10,0.05,0.00043,0.11988,1.0,0.00043,0.1198,0.0,7.999999999999674e-05,1
1559,CVE-2024-47051,2025-02-26,CVE-2024-30896,2025-04-08,8,0.05,0.00045,0.1825,1.0,0.00043,0.11704,0.0,0.06545999999999999,1
1559,CVE-2024-47051,2025-02-26,CVE-2024-53537,2025-04-14,9,0.05,0.00045,0.1825,1.0,0.00043,0.11704,0.0,0.06545999999999999,2
1559,CVE-2024-47051,2025-02-26,CVE-2024-38475,2025-04-25,11,0.05,0.00045,0.1825,1.0,0.00043,0.11704,0.0,0.06545999999999999,3
1565,CVE-2024-47176,2024-09-26,CVE-2024-33664,2025-05-11,10,0.05,0.00045,0.14865,1.0,0.00045,0.16301,0.0,0.014359999999999984,1
1565,CVE-2024-47176,2024-09-26,CVE-2024-45440,2025-04-19,7,0.05,0.00045,0.14865,1.0,0.00046,0.17685,0.0,0.028200000000000003,2
1565,CVE-2024-47176,2024-09-26,CVE-2024-30269,2025-04-06,4,0.05,0.00045,0.14865,1.0,0.00043,0.09595,0.0,0.05270000000000001,3
1567,CVE-2024-47258,2025-02-06,CVE-2024-0399,2025-04-16,10,0.05,0.00043,0.11478,1.0,0.00043,0.11479,0.0,1.0000000000010001e-05,1
1568,CVE-2024-47374,2024-10-11,CVE-2024-40892,2025-03-17,4,0.05,0.00043,0.09689,0.0,0.00043,0.09689,0.0,0.0,1
1574,CVE-2024-47516,2025-03-26,CVE-2024-42509,2025-05-23,9,0.05,0.00251,0.45486,0.0,0.00344,0.53841,0.0,0.08355000000000007,1
1577,CVE-2024-47547,2024-12-06,CVE-2024-23346,2025-04-15,12,0.14999999999999963,0.00043,0.10595,1.0,0.00045,0.17384,0.0,0.06788999999999999,1
1579,CVE-2024-47572,2025-01-14,CVE-2024-47460,2025-05-23,7,0.05,0.00043,0.11266,1.0,0.00043,0.112,0.0,0.0006599999999999939,1
1579,CVE-2024-47572,2025-01-14,CVE-2024-31989,2025-05-09,6,0.05,0.00043,0.11266,1.0,0.00042,0.05089,0.0,0.06177,2
1579,CVE-2024-47572,2025-01-14,CVE-2024-35540,2025-04-10,3,0.05,0.00043,0.11266,1.0,0.0005,0.21243,0.0,0.09977000000000001,3
1584,CVE-2024-47605,2025-04-14,CVE-2024-26462,2025-05-17,5,0.14999999999999963,0.00048,0.11871,0.0,0.00063,0.16866,0.0,0.04995000000000001,1
1584,CVE-2024-47605,2025-04-14,CVE-2024-11831,2025-05-17,1,0.05,0.00048,0.11871,0.0,0.00072,0.19144,0.0,0.07273,2
1584,CVE-2024-47605,2025-04-14,CVE-2024-0147,2025-05-17,4,0.14999999999999963,0.00048,0.11871,0.0,0.00023,0.0359,0.0,0.08281,3
1589,CVE-2024-47891,2025-01-31,CVE-2024-43085,2025-04-28,10,0.05,0.00043,0.11433,0.0,0.00043,0.11433,0.0,0.0,1
1589,CVE-2024-47891,2025-01-31,CVE-2024-38193,2025-04-17,5,0.05,0.00043,0.11433,0.0,0.00043,0.11537,0.0,0.0010399999999999993,2
1589,CVE-2024-47891,2025-01-31,CVE-2024-11477,2025-05-08,12,0.05,0.00043,0.11433,0.0,0.00045,0.163,0.0,0.048670000000000005,3
1591,CVE-2024-47908,2025-02-11,CVE-2024-30896,2025-04-08,11,0.05,0.00043,0.11759,1.0,0.00043,0.1146,0.0,0.0029900000000000065,1
1591,CVE-2024-47908,2025-02-11,CVE-2024-53537,2025-04-14,12,0.05,0.00043,0.11759,1.0,0.00044,0.1262,0.0,0.008610000000000007,2
1595,CVE-2024-48013,2025-03-17,CVE-2024-43201,2025-05-04,6,0.05,0.0006,0.15873,1.0,0.00056,0.14866,0.0,0.010070000000000023,1
1597,CVE-2024-48120,2025-03-27,CVE-2024-11831,2025-05-17,1,0.05,0.00076,0.19718,0.0,0.00072,0.18846,0.0,0.008720000000000006,1
1597,CVE-2024-48120,2025-03-27,CVE-2024-43853,2025-05-09,4,0.14999999999999963,0.00076,0.19718,0.0,0.0007,0.18151,0.0,0.01566999999999999,2
1597,CVE-2024-48120,2025-03-27,CVE-2024-26462,2025-05-17,10,0.14999999999999963,0.00076,0.19718,0.0,0.00063,0.16598,0.0,0.031200000000000006,3
1603,CVE-2024-48760,2025-04-14,CVE-2024-42509,2025-05-23,6,0.05,0.00322,0.52296,0.0,0.0037,0.55992,0.0,0.03695999999999999,1
1611,CVE-2024-48844,2025-04-15,CVE-2024-43641,2025-05-16,4,0.14999999999999963,0.00162,0.38102,0.0,0.00117,0.31827,0.0,0.06275000000000003,1
1612,CVE-2024-48845,2024-12-05,CVE-2024-23346,2025-04-15,12,0.14999999999999963,0.00043,0.10597,3.0,0.00045,0.17386,0.0,0.06788999999999999,1
1613,CVE-2024-48846,2025-04-16,CVE-2024-39338,2025-05-27,5,0.45000000000000034,0.00033,0.08205,0.0,0.00026,0.05404,0.0,0.02801,1
1613,CVE-2024-48846,2025-04-16,CVE-2024-0150,2025-05-17,1,0.05,0.00033,0.08205,0.0,0.00023,0.04558,0.0,0.036469999999999995,2
1613,CVE-2024-48846,2025-04-16,CVE-2024-46687,2025-05-26,9,0.7500000000000002,0.00033,0.08205,0.0,0.00043,0.1276,0.0,0.04554999999999999,3
1615,CVE-2024-48849,2025-01-29,CVE-2024-23346,2025-04-15,3,0.14999999999999963,0.00043,0.11435,1.0,0.00045,0.1784,0.0,0.06405000000000001,1
1616,CVE-2024-4885,2025-03-04,CVE-2024-21762,2025-04-13,1,0.0,0.85382,0.98826,0.0,0.03347,0.91452,0.0,0.07374000000000003,1
1617,CVE-2024-48852,2025-01-29,CVE-2024-23346,2025-04-15,3,0.14999999999999963,0.00043,0.11435,1.0,0.00045,0.1784,0.0,0.06405000000000001,1
1622,CVE-2024-48886,2025-01-14,CVE-2024-47460,2025-05-23,7,0.05,0.00043,0.11266,1.0,0.00043,0.112,0.0,0.0006599999999999939,1
1622,CVE-2024-48886,2025-01-14,CVE-2024-31989,2025-05-09,6,0.05,0.00043,0.11266,1.0,0.00042,0.05089,0.0,0.06177,2
1622,CVE-2024-48886,2025-01-14,CVE-2024-35540,2025-04-10,3,0.05,0.00043,0.11266,1.0,0.0005,0.21243,0.0,0.09977000000000001,3
1626,CVE-2024-48964,2024-10-30,CVE-2024-8376,2025-04-17,6,0.0,0.00043,0.10572,0.0,0.00044,0.11229,0.0,0.006570000000000006,1
1627,CVE-2024-48966,2024-11-14,CVE-2024-51378,2024-12-16,1,0.0,0.00043,0.10163,1.0,0.00044,0.11504,0.0,0.013410000000000005,1
1628,CVE-2024-48967,2024-11-14,CVE-2024-51378,2024-12-16,1,0.0,0.00043,0.10163,1.0,0.00044,0.11504,0.0,0.013410000000000005,1
1634,CVE-2024-48990,2024-12-14,CVE-2024-43590,2025-04-14,11,0.05,0.00045,0.17871,0.0,0.00048,0.19734,0.0,0.01862999999999998,1
1634,CVE-2024-48990,2024-12-14,CVE-2024-53104,2025-02-03,7,0.05,0.00045,0.17871,0.0,0.00044,0.15122,0.0,0.027490000000000014,2
1634,CVE-2024-48990,2024-12-14,CVE-2024-9956,2025-03-21,10,0.05,0.00045,0.17871,0.0,0.00043,0.10937,0.0,0.06934000000000001,3
1670,CVE-2024-49113,2025-01-11,CVE-2024-44910,2025-04-11,11,0.05,0.00046,0.18991,0.0,0.00046,0.18115,0.0,0.00875999999999999,1
1670,CVE-2024-49113,2025-01-11,CVE-2024-44911,2025-04-11,12,0.05,0.00046,0.18991,0.0,0.00045,0.17995,0.0,0.009959999999999997,2
1670,CVE-2024-49113,2025-01-11,CVE-2024-35057,2025-04-11,7,0.05,0.00046,0.18991,0.0,0.00043,0.11148,0.0,0.07843,3
1687,CVE-2024-49147,2024-12-12,CVE-2024-23346,2025-04-15,6,0.05,0.00043,0.10843,1.0,0.00045,0.17744,0.0,0.06900999999999999,1
1695,CVE-2024-49375,2025-01-14,CVE-2024-47460,2025-05-23,7,0.05,0.00043,0.11266,1.0,0.00043,0.112,0.0,0.0006599999999999939,1
1695,CVE-2024-49375,2025-01-14,CVE-2024-31989,2025-05-09,6,0.05,0.00043,0.11266,1.0,0.00042,0.05089,0.0,0.06177,2
1695,CVE-2024-49375,2025-01-14,CVE-2024-35540,2025-04-10,3,0.05,0.00043,0.11266,1.0,0.0005,0.21243,0.0,0.09977000000000001,3
1697,CVE-2024-49559,2025-03-17,CVE-2024-43201,2025-05-04,6,0.05,0.0004,0.09136,1.0,0.00056,0.14866,0.0,0.05729999999999999,1
1698,CVE-2024-4956,2025-03-28,CVE-2024-12987,2025-05-17,11,0.25000000000000017,0.93821,0.99861,0.0,0.38605,0.96945,0.0,0.029159999999999964,1
1698,CVE-2024-4956,2025-03-28,CVE-2024-39894,2025-05-07,3,0.05,0.93821,0.99861,0.0,0.12033,0.93155,0.0,0.06706000000000001,2
1703,CVE-2024-49655,2025-01-21,CVE-2024-23346,2025-04-15,3,0.05,0.00043,0.11371,1.0,0.00045,0.17729,0.0,0.06358,1
1710,CVE-2024-49767,2024-11-01,CVE-2024-8376,2025-04-17,6,0.0,0.00045,0.16666,0.0,0.00044,0.14083,0.0,0.025829999999999992,1
1724,CVE-2024-50264,2025-04-16,CVE-2024-46687,2025-05-26,4,0.0,0.00048,0.14553,0.0,0.00043,0.1276,0.0,0.01793,1
1724,CVE-2024-50264,2025-04-16,CVE-2024-39338,2025-05-27,6,0.2999999999999998,0.00048,0.14553,0.0,0.00026,0.05404,0.0,0.09148999999999999,2
1724,CVE-2024-50264,2025-04-16,CVE-2024-0150,2025-05-17,12,0.7500000000000002,0.00048,0.14553,0.0,0.00023,0.04558,0.0,0.09994999999999998,3
1725,CVE-2024-50302,2025-02-28,CVE-2024-43853,2025-05-09,5,0.05,0.00042,0.05004,0.0,0.00042,0.05004,0.0,0.0,1
1725,CVE-2024-50302,2025-02-28,CVE-2024-36424,2025-04-10,1,0.05,0.00042,0.05004,0.0,0.00043,0.11771,0.0,0.06767,2
1725,CVE-2024-50302,2025-02-28,CVE-2024-50204,2025-05-09,7,0.05,0.00042,0.05004,0.0,0.00043,0.11771,0.0,0.06767,3
1732,CVE-2024-50603,2025-01-08,CVE-2024-2973,2025-02-18,7,0.05,0.00046,0.1845,0.0,0.00043,0.11128,0.0,0.07322,1
1736,CVE-2024-50672,2025-04-15,CVE-2024-42509,2025-05-23,6,0.05,0.00259,0.49042,0.0,0.00246,0.47847,0.0,0.011950000000000016,1
1739,CVE-2024-50704,2025-03-04,CVE-2024-41110,2025-05-09,9,0.14999999999999963,0.00043,0.11829,1.0,0.00045,0.16844,0.0,0.05015,1
1741,CVE-2024-50707,2025-03-04,CVE-2024-41110,2025-05-09,9,0.14999999999999963,0.00043,0.11829,1.0,0.00045,0.16844,0.0,0.05015,1
1747,CVE-2024-50857,2025-04-14,CVE-2024-0147,2025-05-17,12,0.7500000000000002,0.00034,0.0655,0.0,0.00023,0.0359,0.0,0.0296,1
1747,CVE-2024-50857,2025-04-14,CVE-2024-0131,2025-05-17,4,0.44999999999999946,0.00034,0.0655,0.0,0.00022,0.0348,0.0,0.030700000000000005,2
1747,CVE-2024-50857,2025-04-14,CVE-2024-43799,2025-05-17,3,0.25000000000000017,0.00034,0.0655,0.0,0.00017,0.02,0.0,0.0455,3
1749,CVE-2024-50859,2025-04-14,CVE-2024-7347,2025-05-17,1,0.14999999999999963,0.00045,0.10806,0.0,0.00053,0.13529,0.0,0.02722999999999999,1
1749,CVE-2024-50859,2025-04-14,CVE-2024-0147,2025-05-17,12,0.7500000000000002,0.00045,0.10806,0.0,0.00023,0.0359,0.0,0.07216,2
1749,CVE-2024-50859,2025-04-14,CVE-2024-0131,2025-05-17,4,0.44999999999999946,0.00045,0.10806,0.0,0.00022,0.0348,0.0,0.07326,3
1750,CVE-2024-50861,2025-04-14,CVE-2024-6531,2025-05-17,4,0.3500000000000007,0.00048,0.11871,0.0,0.00037,0.08034,0.0,0.03837,1
1750,CVE-2024-50861,2025-04-14,CVE-2024-26462,2025-05-17,11,0.6499999999999997,0.00048,0.11871,0.0,0.00063,0.16866,0.0,0.04995000000000001,2
1750,CVE-2024-50861,2025-04-14,CVE-2024-0147,2025-05-17,10,0.6499999999999997,0.00048,0.11871,0.0,0.00023,0.0359,0.0,0.08281,3
1760,CVE-2024-51144,2025-03-06,CVE-2024-48827,2025-04-06,4,0.05,0.00043,0.11847,0.0,0.00045,0.18333,0.0,0.06485999999999999,1
1762,CVE-2024-51378,2024-12-16,CVE-2024-20419,2025-04-10,11,0.05,0.00211,0.59968,0.0,0.00147,0.52208,0.0,0.0776,1
1766,CVE-2024-51463,2025-04-15,CVE-2024-26462,2025-05-17,5,0.14999999999999963,0.00029,0.06603,0.0,0.00031,0.07255,0.0,0.006519999999999998,1
1766,CVE-2024-51463,2025-04-15,CVE-2024-11831,2025-05-17,1,0.05,0.00029,0.06603,0.0,0.00023,0.04662,0.0,0.019410000000000004,2
1766,CVE-2024-51463,2025-04-15,CVE-2024-0147,2025-05-17,4,0.14999999999999963,0.00029,0.06603,0.0,0.00023,0.04526,0.0,0.020770000000000004,3
