event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance
3479,CVE-2025-28915,2025-03-12,CVE-2025-45953,2025-04-29,11,0.0
3479,CVE-2025-28915,2025-03-12,CVE-2025-4083,2025-04-30,12,0.0
386,CVE-2023-28252,2025-03-12,CVE-2023-38831,2025-04-17,1,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-41992,2025-05-14,2,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-20963,2025-05-16,3,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-21675,2025-05-16,4,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-21747,2025-05-16,5,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-21748,2025-05-16,6,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-21772,2025-05-16,7,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-21774,2025-05-16,8,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-23420,2025-05-16,9,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-23421,2025-05-16,10,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-28248,2025-05-16,11,0.05
386,CVE-2023-28252,2025-03-12,CVE-2023-28272,2025-05-16,12,0.05
2614,CVE-2025-1707,2025-03-12,CVE-2025-3418,2025-04-12,1,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-3538,2025-04-13,2,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-26741,2025-04-15,3,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-26959,2025-04-15,4,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-29281,2025-04-15,5,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-30511,2025-04-15,6,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-32438,2025-04-15,7,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-20236,2025-04-16,8,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-32848,2025-04-16,9,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-32849,2025-04-16,10,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-32850,2025-04-16,11,0.0
2614,CVE-2025-1707,2025-03-12,CVE-2025-32851,2025-04-16,12,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3539,2025-04-14,1,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3540,2025-04-14,2,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3541,2025-04-14,3,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3542,2025-04-14,4,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3543,2025-04-14,5,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3544,2025-04-14,6,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3545,2025-04-14,7,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3546,2025-04-14,8,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-32956,2025-04-21,9,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-3854,2025-04-22,10,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-2764,2025-04-23,11,0.0
3197,CVE-2025-25928,2025-03-12,CVE-2025-2185,2025-04-25,12,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-24022,2025-05-22,1,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-31640,2025-05-23,2,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-31928,2025-05-23,3,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-32290,2025-05-24,4,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-32307,2025-05-24,5,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-48236,2025-05-25,6,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-39355,2025-06-01,7,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-47478,2025-06-01,8,0.0
3084,CVE-2025-24801,2025-03-12,CVE-2025-39569,2025-04-17,9,0.05
3084,CVE-2025-24801,2025-03-12,CVE-2025-39586,2025-04-17,10,0.05
3084,CVE-2025-24801,2025-03-12,CVE-2025-39377,2025-04-24,11,0.05
3084,CVE-2025-24801,2025-03-12,CVE-2025-21416,2025-04-30,12,0.05
3184,CVE-2025-25711,2025-03-12,CVE-2025-3418,2025-04-12,1,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-3538,2025-04-13,2,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-26741,2025-04-15,3,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-26959,2025-04-15,4,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-29281,2025-04-15,5,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-30511,2025-04-15,6,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-32438,2025-04-15,7,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-20236,2025-04-16,8,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-32848,2025-04-16,9,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-32849,2025-04-16,10,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-32850,2025-04-16,11,0.0
3184,CVE-2025-25711,2025-03-12,CVE-2025-32851,2025-04-16,12,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-2111,2025-04-20,1,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-32818,2025-04-24,2,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-31137,2025-04-25,3,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-43864,2025-04-26,4,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-31650,2025-04-30,5,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-1948,2025-05-09,6,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-2082,2025-05-13,7,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-47276,2025-05-13,8,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-26677,2025-05-14,9,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-29831,2025-05-14,10,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-40775,2025-05-21,11,0.0
3083,CVE-2025-24799,2025-03-12,CVE-2025-0993,2025-05-22,12,0.0
32,CVE-2017-5753,2025-03-13,CVE-2017-5754,2025-04-16,1,0.0
32,CVE-2017-5753,2025-03-13,CVE-2017-13238,2025-05-17,2,1.3999999999999995
32,CVE-2017-5753,2025-03-13,CVE-2017-14227,2025-05-17,3,2.2
32,CVE-2017-5753,2025-03-13,CVE-2017-5705,2025-05-29,4,2.45
32,CVE-2017-5753,2025-03-13,CVE-2017-11882,2025-04-18,5,2.5
32,CVE-2017-5753,2025-03-13,CVE-2017-9884,2025-04-26,6,2.5
32,CVE-2017-5753,2025-03-13,CVE-2017-0144,2025-04-23,7,3.450000000000001
32,CVE-2017-5753,2025-03-13,CVE-2017-7117,2025-05-12,8,3.450000000000001
32,CVE-2017-5753,2025-03-13,CVE-2017-15428,2025-05-02,9,3.500000000000001
2271,CVE-2024-58087,2025-03-13,CVE-2024-11917,2025-04-25,1,0.0
2271,CVE-2024-58087,2025-03-13,CVE-2024-0399,2025-04-16,2,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-53961,2025-04-17,3,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-10914,2025-04-21,4,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-36623,2025-05-09,5,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-42057,2025-05-13,6,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-58101,2025-05-25,7,0.05
2271,CVE-2024-58087,2025-03-13,CVE-2024-36129,2025-05-13,8,0.14999999999999963
2271,CVE-2024-58087,2025-03-13,CVE-2024-22257,2025-05-30,9,0.14999999999999963
2271,CVE-2024-58087,2025-03-13,CVE-2024-52880,2025-04-23,10,0.24999999999999928
2271,CVE-2024-58087,2025-03-13,CVE-2024-55211,2025-04-17,11,0.3000000000000007
2271,CVE-2024-58087,2025-03-13,CVE-2024-43590,2025-04-14,12,0.3499999999999998
2889,CVE-2025-22954,2025-03-13,CVE-2025-26927,2025-04-16,1,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-32660,2025-04-17,2,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-34028,2025-04-22,3,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-32432,2025-04-25,4,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-46661,2025-04-28,5,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-46348,2025-04-29,6,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-32444,2025-04-30,7,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-46337,2025-05-08,8,0.0
2889,CVE-2025-22954,2025-03-13,CVE-2025-31324,2025-04-17,9,0.05
2889,CVE-2025-22954,2025-03-13,CVE-2025-32433,2025-04-17,10,0.05
2889,CVE-2025-22954,2025-03-13,CVE-2025-24522,2025-05-03,11,0.05
2889,CVE-2025-22954,2025-03-13,CVE-2025-20188,2025-05-08,12,0.05
2857,CVE-2025-2263,2025-03-13,CVE-2025-25456,2025-04-15,1,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-2567,2025-04-15,2,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-28137,2025-04-15,3,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-30206,2025-04-15,4,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-30727,2025-04-15,5,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-30985,2025-04-15,6,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-22900,2025-04-16,7,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-24297,2025-04-16,8,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-28399,2025-04-16,9,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-30510,2025-04-16,10,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-3495,2025-04-16,11,0.0
2857,CVE-2025-2263,2025-03-13,CVE-2025-28009,2025-04-17,12,0.0
2787,CVE-2025-21590,2025-03-13,CVE-2025-4664,2025-05-15,1,0.10000000000000053
2787,CVE-2025-21590,2025-03-13,CVE-2025-3567,2025-04-15,2,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-32791,2025-04-17,3,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-3284,2025-04-20,4,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-3634,2025-04-25,5,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-3647,2025-04-26,6,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-24784,2025-05-09,7,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-4339,2025-05-14,8,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-2581,2025-05-17,9,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-32728,2025-05-17,10,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-4887,2025-05-19,11,0.15000000000000052
2787,CVE-2025-21590,2025-03-13,CVE-2025-41228,2025-05-20,12,0.15000000000000052
31,CVE-2017-5715,2025-03-13,CVE-2017-5754,2025-04-16,1,0.0
31,CVE-2017-5715,2025-03-13,CVE-2017-13238,2025-05-17,2,1.3999999999999995
31,CVE-2017-5715,2025-03-13,CVE-2017-14227,2025-05-17,3,2.2
31,CVE-2017-5715,2025-03-13,CVE-2017-5705,2025-05-29,4,2.45
31,CVE-2017-5715,2025-03-13,CVE-2017-11882,2025-04-18,5,2.5
31,CVE-2017-5715,2025-03-13,CVE-2017-9884,2025-04-26,6,2.5
31,CVE-2017-5715,2025-03-13,CVE-2017-0144,2025-04-23,7,3.450000000000001
31,CVE-2017-5715,2025-03-13,CVE-2017-7117,2025-05-12,8,3.450000000000001
31,CVE-2017-5715,2025-03-13,CVE-2017-15428,2025-05-02,9,3.500000000000001
3382,CVE-2025-27591,2025-03-14,CVE-2025-46599,2025-05-08,1,0.0
3382,CVE-2025-27591,2025-03-14,CVE-2025-41226,2025-05-20,2,0.0
3382,CVE-2025-27591,2025-03-14,CVE-2025-31201,2025-04-17,3,0.05
3382,CVE-2025-27591,2025-03-14,CVE-2025-32464,2025-05-17,4,0.05
3382,CVE-2025-27591,2025-03-14,CVE-2025-30100,2025-04-16,5,0.09999999999999964
3382,CVE-2025-27591,2025-03-14,CVE-2025-1732,2025-04-24,6,0.09999999999999964
3382,CVE-2025-27591,2025-03-14,CVE-2025-1976,2025-04-29,7,0.14999999999999963
3382,CVE-2025-27591,2025-03-14,CVE-2025-48069,2025-05-09,8,0.25000000000000017
3382,CVE-2025-27591,2025-03-14,CVE-2025-31162,2025-05-17,9,0.25000000000000017
3382,CVE-2025-27591,2025-03-14,CVE-2025-31163,2025-05-17,10,0.25000000000000017
3382,CVE-2025-27591,2025-03-14,CVE-2025-31164,2025-05-17,11,0.25000000000000017
3382,CVE-2025-27591,2025-03-14,CVE-2025-24054,2025-04-16,12,0.2999999999999998
990,CVE-2024-13376,2025-03-14,CVE-2024-13808,2025-04-26,1,0.0
990,CVE-2024-13376,2025-03-14,CVE-2024-11392,2025-04-16,2,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-38814,2025-04-17,3,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-4367,2025-04-22,5,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-21113,2025-05-01,6,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-43201,2025-05-04,7,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-7399,2025-05-06,8,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-21833,2025-05-15,9,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-7297,2025-05-19,10,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-54780,2025-05-21,11,0.05
990,CVE-2024-13376,2025-03-14,CVE-2024-11267,2025-05-22,12,0.05
2648,CVE-2025-2000,2025-03-14,CVE-2025-25456,2025-04-15,1,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-2567,2025-04-15,2,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-28137,2025-04-15,3,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-30206,2025-04-15,4,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-30727,2025-04-15,5,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-30985,2025-04-15,6,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-22900,2025-04-16,7,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-24297,2025-04-16,8,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-28399,2025-04-16,9,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-30510,2025-04-16,10,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-3495,2025-04-16,11,0.0
2648,CVE-2025-2000,2025-03-14,CVE-2025-28009,2025-04-17,12,0.0
1541,CVE-2024-46662,2025-03-14,CVE-2024-13808,2025-04-26,1,0.0
1541,CVE-2024-46662,2025-03-14,CVE-2024-11392,2025-04-16,2,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-38814,2025-04-17,3,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-4367,2025-04-22,5,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-21113,2025-05-01,6,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-43201,2025-05-04,7,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-7399,2025-05-06,8,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-21833,2025-05-15,9,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-7297,2025-05-19,10,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-54780,2025-05-21,11,0.05
1541,CVE-2024-46662,2025-03-14,CVE-2024-11267,2025-05-22,12,0.05
2821,CVE-2025-2232,2025-03-14,CVE-2025-25456,2025-04-15,1,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-2567,2025-04-15,2,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-28137,2025-04-15,3,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-30206,2025-04-15,4,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-30727,2025-04-15,5,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-30985,2025-04-15,6,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-22900,2025-04-16,7,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-24297,2025-04-16,8,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-28399,2025-04-16,9,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-30510,2025-04-16,10,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-3495,2025-04-16,11,0.0
2821,CVE-2025-2232,2025-03-14,CVE-2025-28009,2025-04-17,12,0.0
574,CVE-2023-45588,2025-03-14,CVE-2023-5009,2025-04-17,1,0.05
574,CVE-2023-45588,2025-03-14,CVE-2023-40580,2025-04-14,2,0.14999999999999963
574,CVE-2023-45588,2025-03-14,CVE-2023-40547,2025-04-22,3,0.1500000000000014
574,CVE-2023-45588,2025-03-14,CVE-2023-38831,2025-04-17,4,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-41992,2025-05-14,5,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-20963,2025-05-16,6,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-21675,2025-05-16,7,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-21747,2025-05-16,8,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-21748,2025-05-16,9,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-21772,2025-05-16,10,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-21774,2025-05-16,11,0.44999999999999946
574,CVE-2023-45588,2025-03-14,CVE-2023-23420,2025-05-16,12,0.44999999999999946
3383,CVE-2025-27593,2025-03-14,CVE-2025-32636,2025-04-17,1,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-32665,2025-04-17,2,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-39587,2025-04-17,3,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-39595,2025-04-17,4,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-39471,2025-04-18,5,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-1950,2025-04-22,6,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-46248,2025-04-24,7,0.0
3383,CVE-2025-27593,2025-03-14,CVE-2025-2775,2025-05-07,8,0.05
3383,CVE-2025-27593,2025-03-14,CVE-2025-39481,2025-05-23,9,0.05
3383,CVE-2025-27593,2025-03-14,CVE-2025-39386,2025-05-27,10,0.05
3383,CVE-2025-27593,2025-03-14,CVE-2025-31056,2025-05-30,11,0.05
3383,CVE-2025-27593,2025-03-14,CVE-2025-48757,2025-05-30,12,0.05
3388,CVE-2025-27606,2025-03-14,CVE-2025-0840,2025-04-22,1,0.14999999999999963
3388,CVE-2025-27606,2025-03-14,CVE-2025-2070,2025-04-26,2,0.14999999999999963
3388,CVE-2025-27606,2025-03-14,CVE-2025-47226,2025-05-06,3,0.14999999999999963
3388,CVE-2025-27606,2025-03-14,CVE-2025-24203,2025-05-09,4,0.14999999999999963
3388,CVE-2025-27606,2025-03-14,CVE-2025-46803,2025-05-12,5,0.14999999999999963
3388,CVE-2025-27606,2025-03-14,CVE-2025-2595,2025-05-06,6,0.20000000000000018
3388,CVE-2025-27606,2025-03-14,CVE-2025-27561,2025-04-16,7,0.25000000000000017
3388,CVE-2025-27606,2025-03-14,CVE-2025-27929,2025-04-16,8,0.25000000000000017
3388,CVE-2025-27606,2025-03-14,CVE-2025-20150,2025-04-17,9,0.25000000000000017
3388,CVE-2025-27606,2025-03-14,CVE-2025-32045,2025-04-26,10,0.25000000000000017
3388,CVE-2025-27606,2025-03-14,CVE-2025-1000,2025-05-06,11,0.25000000000000017
3388,CVE-2025-27606,2025-03-14,CVE-2025-1278,2025-05-10,12,0.25000000000000017
3384,CVE-2025-27595,2025-03-14,CVE-2025-25456,2025-04-15,1,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-2567,2025-04-15,2,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-28137,2025-04-15,3,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-30206,2025-04-15,4,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-30727,2025-04-15,5,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-30985,2025-04-15,6,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-22900,2025-04-16,7,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-24297,2025-04-16,8,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-28399,2025-04-16,9,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-30510,2025-04-16,10,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-3495,2025-04-16,11,0.0
3384,CVE-2025-27595,2025-03-14,CVE-2025-28009,2025-04-17,12,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-55371,2025-04-17,2,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-55372,2025-04-17,3,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-53591,2025-04-21,4,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-40446,2025-04-23,5,0.0
754,CVE-2024-11284,2025-03-14,CVE-2024-11680,2025-04-14,6,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-48760,2025-04-14,7,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-50672,2025-04-15,8,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-0204,2025-04-17,9,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-21410,2025-04-17,10,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05
754,CVE-2024-11284,2025-03-14,CVE-2024-36401,2025-04-17,12,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-13808,2025-04-26,1,0.0
1042,CVE-2024-13913,2025-03-14,CVE-2024-11392,2025-04-16,2,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-38814,2025-04-17,3,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-4367,2025-04-22,5,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-21113,2025-05-01,6,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-43201,2025-05-04,7,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-7399,2025-05-06,8,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-21833,2025-05-15,9,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-7297,2025-05-19,10,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-54780,2025-05-21,11,0.05
1042,CVE-2024-13913,2025-03-14,CVE-2024-11267,2025-05-22,12,0.05
2520,CVE-2025-0952,2025-03-14,CVE-2025-2160,2025-04-14,1,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-2563,2025-04-14,2,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-3445,2025-04-14,3,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-30712,2025-04-15,4,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-30735,2025-04-15,5,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-26748,2025-04-16,6,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-1290,2025-04-17,7,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-1532,2025-04-17,8,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-2188,2025-04-17,9,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-39526,2025-04-17,10,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-43715,2025-04-17,11,0.0
2520,CVE-2025-0952,2025-03-14,CVE-2025-3520,2025-04-18,12,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-55371,2025-04-17,2,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-55372,2025-04-17,3,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-53591,2025-04-21,4,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-40446,2025-04-23,5,0.0
755,CVE-2024-11285,2025-03-14,CVE-2024-11680,2025-04-14,6,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-48760,2025-04-14,7,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-50672,2025-04-15,8,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-0204,2025-04-17,9,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-21410,2025-04-17,10,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05
755,CVE-2024-11285,2025-03-14,CVE-2024-36401,2025-04-17,12,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-13808,2025-04-26,1,0.0
916,CVE-2024-12810,2025-03-14,CVE-2024-11392,2025-04-16,2,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-38814,2025-04-17,3,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-4367,2025-04-22,5,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-21113,2025-05-01,6,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-43201,2025-05-04,7,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-7399,2025-05-06,8,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-21833,2025-05-15,9,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-7297,2025-05-19,10,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-54780,2025-05-21,11,0.05
916,CVE-2024-12810,2025-03-14,CVE-2024-11267,2025-05-22,12,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0
756,CVE-2024-11286,2025-03-14,CVE-2024-55371,2025-04-17,2,0.0
756,CVE-2024-11286,2025-03-14,CVE-2024-55372,2025-04-17,3,0.0
756,CVE-2024-11286,2025-03-14,CVE-2024-53591,2025-04-21,4,0.0
756,CVE-2024-11286,2025-03-14,CVE-2024-40446,2025-04-23,5,0.0
756,CVE-2024-11286,2025-03-14,CVE-2024-11680,2025-04-14,6,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-48760,2025-04-14,7,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-50672,2025-04-15,8,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-0204,2025-04-17,9,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-21410,2025-04-17,10,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05
756,CVE-2024-11286,2025-03-14,CVE-2024-36401,2025-04-17,12,0.05
